ecosystem,package,version,license,official_metadata,upstream_repository,license_evidence,verification,declared_locations,included_package_code
npm,brace-expansion,1.1.14,MIT,https://registry.npmjs.org/brace-expansion/1.1.14,git://github.com/juliangruber/brace-expansion.git,https://registry.npmjs.org/brace-expansion/1.1.14,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/brace-expansion,no
npm,brace-expansion,5.0.6,MIT,https://registry.npmjs.org/brace-expansion/5.0.6,git+ssh://git@github.com/juliangruber/brace-expansion.git,https://registry.npmjs.org/brace-expansion/5.0.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/typescript-estree/node_modules/brace-expansion,no
npm,braces,3.0.3,MIT,https://registry.npmjs.org/braces/3.0.3,git+https://github.com/micromatch/braces.git,https://registry.npmjs.org/braces/3.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/braces,no
npm,browserslist,4.28.2,MIT,https://registry.npmjs.org/browserslist/4.28.2,git+https://github.com/browserslist/browserslist.git,https://registry.npmjs.org/browserslist/4.28.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/browserslist,no
npm,buffer-from,1.1.2,MIT,https://registry.npmjs.org/buffer-from/1.1.2,git+https://github.com/LinusU/buffer-from.git,https://registry.npmjs.org/buffer-from/1.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/buffer-from,no
npm,call-bind,1.0.9,MIT,https://registry.npmjs.org/call-bind/1.0.9,git+https://github.com/ljharb/call-bind.git,https://registry.npmjs.org/call-bind/1.0.9,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/call-bind,no
npm,call-bind-apply-helpers,1.0.2,MIT,https://registry.npmjs.org/call-bind-apply-helpers/1.0.2,git+https://github.com/ljharb/call-bind-apply-helpers.git,https://registry.npmjs.org/call-bind-apply-helpers/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/call-bind-apply-helpers,no
npm,call-bound,1.0.4,MIT,https://registry.npmjs.org/call-bound/1.0.4,git+https://github.com/ljharb/call-bound.git,https://registry.npmjs.org/call-bound/1.0.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/call-bound,no
npm,callsites,3.1.0,MIT,https://registry.npmjs.org/callsites/3.1.0,git+https://github.com/sindresorhus/callsites.git,https://registry.npmjs.org/callsites/3.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/callsites,no
npm,camelize,1.0.1,MIT,https://registry.npmjs.org/camelize/1.0.1,git://github.com/ljharb/camelize.git,https://registry.npmjs.org/camelize/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/camelize,no
npm,caniuse-lite,1.0.30001793,CC-BY-4.0,https://registry.npmjs.org/caniuse-lite/1.0.30001793,git+https://github.com/browserslist/caniuse-lite.git,https://registry.npmjs.org/caniuse-lite/1.0.30001793,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/caniuse-lite,no
npm,chalk,4.1.2,MIT,https://registry.npmjs.org/chalk/4.1.2,git+https://github.com/chalk/chalk.git,https://registry.npmjs.org/chalk/4.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/chalk,no
npm,chrome-trace-event,1.0.4,MIT,https://registry.npmjs.org/chrome-trace-event/1.0.4,git+https://github.com/samccone/chrome-trace-event.git,https://registry.npmjs.org/chrome-trace-event/1.0.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/chrome-trace-event,no
npm,client-only,0.0.1,MIT,https://registry.npmjs.org/client-only/0.0.1,,https://registry.npmjs.org/client-only/0.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/client-only,no
npm,color-convert,2.0.1,MIT,https://registry.npmjs.org/color-convert/2.0.1,git+https://github.com/Qix-/color-convert.git,https://registry.npmjs.org/color-convert/2.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/color-convert,no
npm,color-name,1.1.4,MIT,https://registry.npmjs.org/color-name/1.1.4,git+ssh://git@github.com/colorjs/color-name.git,https://registry.npmjs.org/color-name/1.1.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/color-name,no
npm,commander,2.20.3,MIT,https://registry.npmjs.org/commander/2.20.3,git+https://github.com/tj/commander.js.git,https://registry.npmjs.org/commander/2.20.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/commander,no
npm,concat-map,0.0.1,MIT,https://registry.npmjs.org/concat-map/0.0.1,git://github.com/substack/node-concat-map.git,https://registry.npmjs.org/concat-map/0.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/concat-map,no
npm,convert-source-map,2.0.0,MIT,https://registry.npmjs.org/convert-source-map/2.0.0,git://github.com/thlorenz/convert-source-map.git,https://registry.npmjs.org/convert-source-map/2.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/convert-source-map,no
npm,cookie,1.1.1,MIT,https://registry.npmjs.org/cookie/1.1.1,git+https://github.com/jshttp/cookie.git,https://registry.npmjs.org/cookie/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/cookie,no
npm,cross-env,10.1.0,MIT,https://registry.npmjs.org/cross-env/10.1.0,git+https://github.com/kentcdodds/cross-env.git,https://registry.npmjs.org/cross-env/10.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/cross-env,no
npm,cross-spawn,7.0.6,MIT,https://registry.npmjs.org/cross-spawn/7.0.6,git+ssh://git@github.com/moxystudio/node-cross-spawn.git,https://registry.npmjs.org/cross-spawn/7.0.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/cross-spawn,no
npm,css-background-parser,0.1.0,MIT,https://registry.npmjs.org/css-background-parser/0.1.0,git+https://github.com/gilmoreorless/css-background-parser.git,https://registry.npmjs.org/css-background-parser/0.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/css-background-parser,no
npm,css-box-shadow,1.0.0-3,MIT,https://registry.npmjs.org/css-box-shadow/1.0.0-3,,https://registry.npmjs.org/css-box-shadow/1.0.0-3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/css-box-shadow,no
npm,css-color-keywords,1.0.0,ISC,https://registry.npmjs.org/css-color-keywords/1.0.0,git+https://github.com/sonicdoe/css-color-keywords.git,https://registry.npmjs.org/css-color-keywords/1.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/css-color-keywords,no
npm,css-gradient-parser,0.0.16,MIT,https://registry.npmjs.org/css-gradient-parser/0.0.16,,https://registry.npmjs.org/css-gradient-parser/0.0.16,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/css-gradient-parser,no
npm,css-to-react-native,3.2.0,MIT,https://registry.npmjs.org/css-to-react-native/3.2.0,git+https://github.com/styled-components/css-to-react-native.git,https://registry.npmjs.org/css-to-react-native/3.2.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/css-to-react-native,no
npm,csstype,3.2.3,MIT,https://registry.npmjs.org/csstype/3.2.3,git+https://github.com/frenic/csstype.git,https://registry.npmjs.org/csstype/3.2.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/csstype,no
npm,damerau-levenshtein,1.0.8,BSD-2-Clause,https://registry.npmjs.org/damerau-levenshtein/1.0.8,git+https://github.com/tad-lispy/node-damerau-levenshtein.git,https://registry.npmjs.org/damerau-levenshtein/1.0.8,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/damerau-levenshtein,no
npm,data-view-buffer,1.0.2,MIT,https://registry.npmjs.org/data-view-buffer/1.0.2,git+https://github.com/inspect-js/data-view-buffer.git,https://registry.npmjs.org/data-view-buffer/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/data-view-buffer,no
npm,data-view-byte-length,1.0.2,MIT,https://registry.npmjs.org/data-view-byte-length/1.0.2,git+https://github.com/inspect-js/data-view-byte-length.git,https://registry.npmjs.org/data-view-byte-length/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/data-view-byte-length,no
npm,data-view-byte-offset,1.0.1,MIT,https://registry.npmjs.org/data-view-byte-offset/1.0.1,git+https://github.com/inspect-js/data-view-byte-offset.git,https://registry.npmjs.org/data-view-byte-offset/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/data-view-byte-offset,no
npm,debug,3.2.7,MIT,https://registry.npmjs.org/debug/3.2.7,git://github.com/visionmedia/debug.git,https://registry.npmjs.org/debug/3.2.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-import-resolver-node/node_modules/debug; frontend/package-lock.json:node_modules/eslint-module-utils/node_modules/debug; frontend/package-lock.json:node_modules/eslint-plugin-import/node_modules/debug,no
npm,debug,4.4.3,MIT,https://registry.npmjs.org/debug/4.4.3,git://github.com/debug-js/debug.git,https://registry.npmjs.org/debug/4.4.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/debug,no
npm,deep-is,0.1.4,MIT,https://registry.npmjs.org/deep-is/0.1.4,git+ssh://git@github.com/thlorenz/deep-is.git,https://registry.npmjs.org/deep-is/0.1.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/deep-is,no
npm,define-data-property,1.1.4,MIT,https://registry.npmjs.org/define-data-property/1.1.4,git+https://github.com/ljharb/define-data-property.git,https://registry.npmjs.org/define-data-property/1.1.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/define-data-property,no
npm,define-properties,1.2.1,MIT,https://registry.npmjs.org/define-properties/1.2.1,git://github.com/ljharb/define-properties.git,https://registry.npmjs.org/define-properties/1.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/define-properties,no
npm,detect-libc,2.1.2,Apache-2.0,https://registry.npmjs.org/detect-libc/2.1.2,git://github.com/lovell/detect-libc.git,https://registry.npmjs.org/detect-libc/2.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/detect-libc,no
npm,doctrine,2.1.0,Apache-2.0,https://registry.npmjs.org/doctrine/2.1.0,git+https://github.com/eslint/doctrine.git,https://registry.npmjs.org/doctrine/2.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/doctrine,no
npm,dunder-proto,1.0.1,MIT,https://registry.npmjs.org/dunder-proto/1.0.1,git+https://github.com/es-shims/dunder-proto.git,https://registry.npmjs.org/dunder-proto/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/dunder-proto,no
npm,electron-to-chromium,1.5.358,ISC,https://registry.npmjs.org/electron-to-chromium/1.5.358,git+https://github.com/Kilian/electron-to-chromium.git,https://registry.npmjs.org/electron-to-chromium/1.5.358,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/electron-to-chromium,no
npm,emoji-regex,9.2.2,MIT,https://registry.npmjs.org/emoji-regex/9.2.2,git+https://github.com/mathiasbynens/emoji-regex.git,https://registry.npmjs.org/emoji-regex/9.2.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/emoji-regex,no
npm,emoji-regex-xs,2.0.1,MIT,https://registry.npmjs.org/emoji-regex-xs/2.0.1,git+https://github.com/slevithan/emoji-regex-xs.git,https://registry.npmjs.org/emoji-regex-xs/2.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/emoji-regex-xs,no
npm,enhanced-resolve,5.21.3,MIT,https://registry.npmjs.org/enhanced-resolve/5.21.3,git://github.com/webpack/enhanced-resolve.git,https://registry.npmjs.org/enhanced-resolve/5.21.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/enhanced-resolve,no
npm,error-stack-parser-es,1.0.5,MIT,https://registry.npmjs.org/error-stack-parser-es/1.0.5,git+https://github.com/antfu/error-stack-parser-es.git,https://registry.npmjs.org/error-stack-parser-es/1.0.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/error-stack-parser-es,no
npm,es-abstract,1.24.2,MIT,https://registry.npmjs.org/es-abstract/1.24.2,git://github.com/ljharb/es-abstract.git,https://registry.npmjs.org/es-abstract/1.24.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-abstract,no
npm,es-define-property,1.0.1,MIT,https://registry.npmjs.org/es-define-property/1.0.1,git+https://github.com/ljharb/es-define-property.git,https://registry.npmjs.org/es-define-property/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-define-property,no
npm,es-errors,1.3.0,MIT,https://registry.npmjs.org/es-errors/1.3.0,git+https://github.com/ljharb/es-errors.git,https://registry.npmjs.org/es-errors/1.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-errors,no
npm,es-iterator-helpers,1.3.2,MIT,https://registry.npmjs.org/es-iterator-helpers/1.3.2,git+https://github.com/es-shims/iterator-helpers.git,https://registry.npmjs.org/es-iterator-helpers/1.3.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-iterator-helpers,no
npm,es-module-lexer,1.7.0,MIT,https://registry.npmjs.org/es-module-lexer/1.7.0,git+https://github.com/guybedford/es-module-lexer.git,https://registry.npmjs.org/es-module-lexer/1.7.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite-plugin-dynamic-import/node_modules/es-module-lexer,no
npm,es-module-lexer,2.1.0,MIT,https://registry.npmjs.org/es-module-lexer/2.1.0,git+https://github.com/guybedford/es-module-lexer.git,https://registry.npmjs.org/es-module-lexer/2.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-module-lexer,no
npm,es-object-atoms,1.1.1,MIT,https://registry.npmjs.org/es-object-atoms/1.1.1,git+https://github.com/ljharb/es-object-atoms.git,https://registry.npmjs.org/es-object-atoms/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-object-atoms,no
npm,es-set-tostringtag,2.1.0,MIT,https://registry.npmjs.org/es-set-tostringtag/2.1.0,git+https://github.com/es-shims/es-set-tostringtag.git,https://registry.npmjs.org/es-set-tostringtag/2.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-set-tostringtag,no
npm,es-shim-unscopables,1.1.0,MIT,https://registry.npmjs.org/es-shim-unscopables/1.1.0,git+https://github.com/ljharb/es-shim-unscopables.git,https://registry.npmjs.org/es-shim-unscopables/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-shim-unscopables,no
npm,es-to-primitive,1.3.0,MIT,https://registry.npmjs.org/es-to-primitive/1.3.0,git://github.com/ljharb/es-to-primitive.git,https://registry.npmjs.org/es-to-primitive/1.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/es-to-primitive,no
npm,esbuild,0.27.3,MIT,https://registry.npmjs.org/esbuild/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/esbuild/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/esbuild,no
npm,escalade,3.2.0,MIT,https://registry.npmjs.org/escalade/3.2.0,git+https://github.com/lukeed/escalade.git,https://registry.npmjs.org/escalade/3.2.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/escalade,no
npm,escape-html,1.0.3,MIT,https://registry.npmjs.org/escape-html/1.0.3,https://github.com/component/escape-html,https://registry.npmjs.org/escape-html/1.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/escape-html,no
npm,escape-string-regexp,4.0.0,MIT,https://registry.npmjs.org/escape-string-regexp/4.0.0,git+https://github.com/sindresorhus/escape-string-regexp.git,https://registry.npmjs.org/escape-string-regexp/4.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/escape-string-regexp,no
npm,eslint,9.39.4,MIT,https://registry.npmjs.org/eslint/9.39.4,git+https://github.com/eslint/eslint.git,https://registry.npmjs.org/eslint/9.39.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint,no
npm,eslint-config-next,16.2.6,MIT,https://registry.npmjs.org/eslint-config-next/16.2.6,git+https://github.com/vercel/next.js.git,https://registry.npmjs.org/eslint-config-next/16.2.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-config-next,no
npm,eslint-import-resolver-node,0.3.10,MIT,https://registry.npmjs.org/eslint-import-resolver-node/0.3.10,git+https://github.com/import-js/eslint-plugin-import.git,https://registry.npmjs.org/eslint-import-resolver-node/0.3.10,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-import-resolver-node,no
npm,eslint-import-resolver-typescript,3.10.1,ISC,https://registry.npmjs.org/eslint-import-resolver-typescript/3.10.1,git+https://github.com/import-js/eslint-import-resolver-typescript.git,https://registry.npmjs.org/eslint-import-resolver-typescript/3.10.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-import-resolver-typescript,no
npm,eslint-module-utils,2.12.1,MIT,https://registry.npmjs.org/eslint-module-utils/2.12.1,git+https://github.com/import-js/eslint-plugin-import.git,https://registry.npmjs.org/eslint-module-utils/2.12.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-module-utils,no
npm,eslint-plugin-import,2.32.0,MIT,https://registry.npmjs.org/eslint-plugin-import/2.32.0,git+https://github.com/import-js/eslint-plugin-import.git,https://registry.npmjs.org/eslint-plugin-import/2.32.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-plugin-import,no
npm,eslint-plugin-jsx-a11y,6.10.2,MIT,https://registry.npmjs.org/eslint-plugin-jsx-a11y/6.10.2,git+https://github.com/jsx-eslint/eslint-plugin-jsx-a11y.git,https://registry.npmjs.org/eslint-plugin-jsx-a11y/6.10.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-plugin-jsx-a11y,no
npm,eslint-plugin-react,7.37.5,MIT,https://registry.npmjs.org/eslint-plugin-react/7.37.5,git+https://github.com/jsx-eslint/eslint-plugin-react.git,https://registry.npmjs.org/eslint-plugin-react/7.37.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-plugin-react,no
npm,eslint-plugin-react-hooks,7.1.1,MIT,https://registry.npmjs.org/eslint-plugin-react-hooks/7.1.1,git+https://github.com/facebook/react.git,https://registry.npmjs.org/eslint-plugin-react-hooks/7.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-plugin-react-hooks,no
npm,eslint-scope,5.1.1,BSD-2-Clause,https://registry.npmjs.org/eslint-scope/5.1.1,git+https://github.com/eslint/eslint-scope.git,https://registry.npmjs.org/eslint-scope/5.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/webpack/node_modules/eslint-scope,no
npm,eslint-scope,8.4.0,BSD-2-Clause,https://registry.npmjs.org/eslint-scope/8.4.0,git+https://github.com/eslint/js.git,https://registry.npmjs.org/eslint-scope/8.4.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-scope,no
npm,eslint-visitor-keys,3.4.3,Apache-2.0,https://registry.npmjs.org/eslint-visitor-keys/3.4.3,git+https://github.com/eslint/eslint-visitor-keys.git,https://registry.npmjs.org/eslint-visitor-keys/3.4.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint-community/eslint-utils/node_modules/eslint-visitor-keys,no
npm,eslint-visitor-keys,4.2.1,Apache-2.0,https://registry.npmjs.org/eslint-visitor-keys/4.2.1,git+https://github.com/eslint/js.git,https://registry.npmjs.org/eslint-visitor-keys/4.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-visitor-keys,no
npm,eslint-visitor-keys,5.0.1,Apache-2.0,https://registry.npmjs.org/eslint-visitor-keys/5.0.1,git+https://github.com/eslint/js.git,https://registry.npmjs.org/eslint-visitor-keys/5.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/visitor-keys/node_modules/eslint-visitor-keys,no
npm,espree,10.4.0,BSD-2-Clause,https://registry.npmjs.org/espree/10.4.0,git+https://github.com/eslint/js.git,https://registry.npmjs.org/espree/10.4.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/espree,no
npm,esquery,1.7.0,BSD-3-Clause,https://registry.npmjs.org/esquery/1.7.0,git+https://github.com/estools/esquery.git,https://registry.npmjs.org/esquery/1.7.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/esquery,no
npm,esrecurse,4.3.0,BSD-2-Clause,https://registry.npmjs.org/esrecurse/4.3.0,git+https://github.com/estools/esrecurse.git,https://registry.npmjs.org/esrecurse/4.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/esrecurse,no
npm,estraverse,4.3.0,BSD-2-Clause,https://registry.npmjs.org/estraverse/4.3.0,git+ssh://git@github.com/estools/estraverse.git,https://registry.npmjs.org/estraverse/4.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/webpack/node_modules/estraverse,no
npm,estraverse,5.3.0,BSD-2-Clause,https://registry.npmjs.org/estraverse/5.3.0,git+ssh://git@github.com/estools/estraverse.git,https://registry.npmjs.org/estraverse/5.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/estraverse,no
npm,estree-walker,3.0.3,MIT,https://registry.npmjs.org/estree-walker/3.0.3,git+https://github.com/Rich-Harris/estree-walker.git,https://registry.npmjs.org/estree-walker/3.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/estree-walker,no
npm,esutils,2.0.3,BSD-2-Clause,https://registry.npmjs.org/esutils/2.0.3,git+ssh://git@github.com/estools/esutils.git,https://registry.npmjs.org/esutils/2.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/esutils,no
npm,events,3.3.0,MIT,https://registry.npmjs.org/events/3.3.0,git://github.com/Gozala/events.git,https://registry.npmjs.org/events/3.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/events,no
npm,fast-deep-equal,3.1.3,MIT,https://registry.npmjs.org/fast-deep-equal/3.1.3,git+https://github.com/epoberezkin/fast-deep-equal.git,https://registry.npmjs.org/fast-deep-equal/3.1.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fast-deep-equal,no
npm,fast-glob,3.3.1,MIT,https://registry.npmjs.org/fast-glob/3.3.1,git+https://github.com/mrmlnc/fast-glob.git,https://registry.npmjs.org/fast-glob/3.3.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fast-glob,no
npm,fast-glob,3.3.3,MIT,https://registry.npmjs.org/fast-glob/3.3.3,git+https://github.com/mrmlnc/fast-glob.git,https://registry.npmjs.org/fast-glob/3.3.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/vite-plugin-dynamic-import/node_modules/fast-glob,no
npm,fast-json-stable-stringify,2.1.0,MIT,https://registry.npmjs.org/fast-json-stable-stringify/2.1.0,git://github.com/epoberezkin/fast-json-stable-stringify.git,https://registry.npmjs.org/fast-json-stable-stringify/2.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fast-json-stable-stringify,no
npm,fast-levenshtein,2.0.6,MIT,https://registry.npmjs.org/fast-levenshtein/2.0.6,git+https://github.com/hiddentao/fast-levenshtein.git,https://registry.npmjs.org/fast-levenshtein/2.0.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fast-levenshtein,no
npm,fast-uri,3.1.2,BSD-3-Clause,https://registry.npmjs.org/fast-uri/3.1.2,git+https://github.com/fastify/fast-uri.git,https://registry.npmjs.org/fast-uri/3.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fast-uri,no
npm,fastq,1.20.1,ISC,https://registry.npmjs.org/fastq/1.20.1,git+https://github.com/mcollina/fastq.git,https://registry.npmjs.org/fastq/1.20.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fastq,no
npm,fdir,6.5.0,MIT,https://registry.npmjs.org/fdir/6.5.0,git+https://github.com/thecodrr/fdir.git,https://registry.npmjs.org/fdir/6.5.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/tinyglobby/node_modules/fdir,no
npm,fflate,0.7.4,MIT,https://registry.npmjs.org/fflate/0.7.4,git+https://github.com/101arrowz/fflate.git,https://registry.npmjs.org/fflate/0.7.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fflate,no
npm,file-entry-cache,8.0.0,MIT,https://registry.npmjs.org/file-entry-cache/8.0.0,https://github.com/jaredwray/file-entry-cache.git,https://registry.npmjs.org/file-entry-cache/8.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/file-entry-cache,no
npm,fill-range,7.1.1,MIT,https://registry.npmjs.org/fill-range/7.1.1,git+https://github.com/jonschlinkert/fill-range.git,https://registry.npmjs.org/fill-range/7.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fill-range,no
npm,find-up,5.0.0,MIT,https://registry.npmjs.org/find-up/5.0.0,git+https://github.com/sindresorhus/find-up.git,https://registry.npmjs.org/find-up/5.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/find-up,no
npm,flat-cache,4.0.1,MIT,https://registry.npmjs.org/flat-cache/4.0.1,https://github.com/jaredwray/flat-cache.git,https://registry.npmjs.org/flat-cache/4.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/flat-cache,no
npm,flatted,3.4.2,ISC,https://registry.npmjs.org/flatted/3.4.2,git+https://github.com/WebReflection/flatted.git,https://registry.npmjs.org/flatted/3.4.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/flatted,no
npm,for-each,0.3.5,MIT,https://registry.npmjs.org/for-each/0.3.5,git+https://github.com/Raynos/for-each.git,https://registry.npmjs.org/for-each/0.3.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/for-each,no
npm,fsevents,2.3.3,MIT,https://registry.npmjs.org/fsevents/2.3.3,git+https://github.com/fsevents/fsevents.git,https://registry.npmjs.org/fsevents/2.3.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fsevents,no
npm,function-bind,1.1.2,MIT,https://registry.npmjs.org/function-bind/1.1.2,git+https://github.com/Raynos/function-bind.git,https://registry.npmjs.org/function-bind/1.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/function-bind,no
npm,function.prototype.name,1.1.8,MIT,https://registry.npmjs.org/function.prototype.name/1.1.8,git://github.com/es-shims/Function.prototype.name.git,https://registry.npmjs.org/function.prototype.name/1.1.8,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/function.prototype.name,no
npm,functions-have-names,1.2.3,MIT,https://registry.npmjs.org/functions-have-names/1.2.3,git+https://github.com/inspect-js/functions-have-names.git,https://registry.npmjs.org/functions-have-names/1.2.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/functions-have-names,no
npm,generator-function,2.0.1,MIT,https://registry.npmjs.org/generator-function/2.0.1,git+https://github.com/TimothyGu/generator-function.git,https://registry.npmjs.org/generator-function/2.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/generator-function,no
npm,gensync,1.0.0-beta.2,MIT,https://registry.npmjs.org/gensync/1.0.0-beta.2,git+https://github.com/loganfsmyth/gensync.git,https://registry.npmjs.org/gensync/1.0.0-beta.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/gensync,no
npm,get-intrinsic,1.3.0,MIT,https://registry.npmjs.org/get-intrinsic/1.3.0,git+https://github.com/ljharb/get-intrinsic.git,https://registry.npmjs.org/get-intrinsic/1.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/get-intrinsic,no
npm,get-proto,1.0.1,MIT,https://registry.npmjs.org/get-proto/1.0.1,git+https://github.com/ljharb/get-proto.git,https://registry.npmjs.org/get-proto/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/get-proto,no
npm,get-symbol-description,1.1.0,MIT,https://registry.npmjs.org/get-symbol-description/1.1.0,git+https://github.com/inspect-js/get-symbol-description.git,https://registry.npmjs.org/get-symbol-description/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/get-symbol-description,no
